CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;26/08/2022;4;8.72371E-05;9.33634E-05;2.89459E-05
REE;26/08/2022;5;8.30709E-05;9.18784E-05;2.44257E-05
REE;26/08/2022;6;8.10064E-05;9.25959E-05;2.63135E-05
REE;26/08/2022;7;8.08542E-05;9.54635E-05;2.91328E-05
REE;26/08/2022;8;7.96632E-05;9.02392E-05;3.43331E-05
REE;26/08/2022;9;8.80723E-05;9.63182E-05;4.05856E-05
REE;26/08/2022;10;0.000104129;0.000110312;8.57361E-05
REE;26/08/2022;11;0.000117758;0.000123791;0.000129136
REE;26/08/2022;12;0.000125234;0.000129324;0.000128786
REE;26/08/2022;13;0.000131685;0.00013439;0.000158229
REE;26/08/2022;14;0.00014199;0.000134139;0.000144068
REE;26/08/2022;15;0.000147595;0.000127826;0.000153816
REE;26/08/2022;16;0.000141683;0.000123185;0.000163791
REE;26/08/2022;17;0.00013593;0.000121261;9.77725E-05
REE;26/08/2022;18;0.000133127;0.000119544;8.68582E-05
REE;26/08/2022;19;0.000131407;0.000119873;0.000106873
REE;26/08/2022;20;0.000129124;0.000121867;0.000105518
REE;26/08/2022;21;0.000130199;0.000126339;0.000153344
REE;26/08/2022;22;0.000144775;0.000136473;0.000145966
REE;26/08/2022;23;0.000143755;0.000131516;0.000152368
REE;26/08/2022;24;0.000131138;0.000121806;0.00012591
REE;27/08/2022;1;0.000117129;0.000108887;9.80923E-05
REE;27/08/2022;2;0.000104205;9.9238E-05;5.03135E-05
REE;27/08/2022;3;9.38057E-05;9.36401E-05;4.48386E-05
REE;27/08/2022;4;8.69448E-05;9.08145E-05;2.91878E-05
REE;27/08/2022;5;8.27125E-05;8.96193E-05;2.54898E-05
REE;27/08/2022;6;8.04968E-05;9.00446E-05;2.43935E-05
REE;27/08/2022;7;7.97909E-05;9.15705E-05;1.85017E-05
REE;27/08/2022;8;7.70386E-05;8.41493E-05;3.11488E-05
REE;27/08/2022;9;8.33103E-05;8.57654E-05;3.35117E-05
REE;27/08/2022;10;9.81157E-05;9.37977E-05;3.30591E-05
REE;27/08/2022;11;0.000111881;0.000101506;6.68824E-05
REE;27/08/2022;12;0.000120892;0.0001072;8.04003E-05
REE;27/08/2022;13;0.000127451;0.000111925;0.000114107
REE;27/08/2022;14;0.000136656;0.000114885;0.000143845
REE;27/08/2022;15;0.000141626;0.000113418;0.000170905
REE;27/08/2022;16;0.000135142;0.000110429;0.000138288
REE;27/08/2022;17;0.000130006;0.000107151;9.82983E-05
REE;27/08/2022;18;0.000127933;0.000103707;0.000125231
REE;27/08/2022;19;0.000127441;0.000103051;0.000120216
REE;27/08/2022;20;0.000126998;0.000104881;0.000126403
REE;27/08/2022;21;0.000130709;0.000109669;0.00014666
REE;27/08/2022;22;0.000148147;0.000122293;0.000162804
REE;27/08/2022;23;0.000148226;0.000120093;0.00014178
REE;27/08/2022;24;0.000133729;0.000110637;0.000113321
REE;28/08/2022;1;0.00011686;9.87436E-05;0.000111295
REE;28/08/2022;2;0.000101174;9.12049E-05;7.47496E-05
REE;28/08/2022;3;9.0789E-05;8.73096E-05;4.53349E-05
REE;28/08/2022;4;8.47709E-05;8.55582E-05;3.4929E-05
REE;28/08/2022;5;8.12849E-05;8.51877E-05;3.04104E-05
REE;28/08/2022;6;8.00313E-05;8.72418E-05;2.09329E-05
REE;28/08/2022;7;8.20397E-05;9.49366E-05;2.74021E-05
REE;28/08/2022;8;8.39962E-05;0.000102639;3.18496E-05
REE;28/08/2022;9;9.22557E-05;0.000126737;6.03026E-05
REE;28/08/2022;10;0.000106074;0.000144899;0.000103513
REE;28/08/2022;11;0.000116498;0.000156287;0.000144872
REE;28/08/2022;12;0.000122245;0.000161936;0.000165601
REE;28/08/2022;13;0.000129131;0.000165956;0.000214202
REE;28/08/2022;14;0.000140463;0.000163716;0.000230484
REE;28/08/2022;15;0.000146752;0.000150013;0.000184088
REE;28/08/2022;16;0.000141273;0.000139583;0.000178
REE;28/08/2022;17;0.000136506;0.000138327;0.00018047
REE;28/08/2022;18;0.000134815;0.000138545;0.000169618
REE;28/08/2022;19;0.000132524;0.000135741;0.000171591
REE;28/08/2022;20;0.000130244;0.000130816;0.000190493
REE;28/08/2022;21;0.000133526;0.000126609;0.000155923
REE;28/08/2022;22;0.000151401;0.000131162;0.000184232
REE;28/08/2022;23;0.00015014;0.000121523;0.000154856
REE;28/08/2022;24;0.000133065;0.000110792;0.00014209
REE;29/08/2022;1;0.000115396;0.000103254;7.73121E-05
REE;29/08/2022;2;9.96739E-05;9.60811E-05;6.17495E-05
REE;29/08/2022;3;8.94192E-05;9.18182E-05;4.52207E-05
REE;29/08/2022;4;8.35265E-05;8.98864E-05;3.7494E-05
REE;29/08/2022;5;8.01822E-05;8.92761E-05;2.22699E-05
REE;29/08/2022;6;7.91911E-05;9.12986E-05;2.34901E-05
REE;29/08/2022;7;8.16949E-05;9.90625E-05;2.35502E-05
REE;29/08/2022;8;8.45526E-05;0.000106976;3.03283E-05
REE;29/08/2022;9;9.3412E-05;0.000130818;5.66847E-05
REE;29/08/2022;10;0.000107343;0.000148762;0.000103625
REE;29/08/2022;11;0.000117581;0.000161364;0.000119697
REE;29/08/2022;12;0.000123162;0.00016751;0.000149318
REE;29/08/2022;13;0.000129912;0.000172392;0.000164162
REE;29/08/2022;14;0.0001408;0.000170045;0.000134029
REE;29/08/2022;15;0.000146017;0.000156254;0.000166224
REE;29/08/2022;16;0.000140364;0.000145982;0.000176388
REE;29/08/2022;17;0.000135923;0.000144389;0.000157298
REE;29/08/2022;18;0.000134535;0.000144372;0.00015113
REE;29/08/2022;19;0.00013274;0.000140915;0.000179473
REE;29/08/2022;20;0.000130579;0.000136407;0.000162734
REE;29/08/2022;21;0.00013322;0.000132618;0.000164435
REE;29/08/2022;22;0.000149827;0.000136404;0.00016531
REE;29/08/2022;23;0.000148554;0.00012712;0.000121387
REE;29/08/2022;24;0.000132283;0.000115213;0.000110215
REE;30/08/2022;1;0.000115396;0.000103254;7.73121E-05
REE;30/08/2022;2;9.96739E-05;9.60811E-05;6.17495E-05
REE;30/08/2022;3;8.94192E-05;9.18182E-05;4.52207E-05
REE;30/08/2022;4;8.35265E-05;8.98864E-05;3.7494E-05
REE;30/08/2022;5;8.01822E-05;8.92761E-05;2.22699E-05
REE;30/08/2022;6;7.91911E-05;9.12986E-05;2.34901E-05
REE;30/08/2022;7;8.16949E-05;9.90625E-05;2.35502E-05
REE;30/08/2022;8;8.45526E-05;0.000106976;3.03283E-05
REE;30/08/2022;9;9.3412E-05;0.000130818;5.66847E-05
REE;30/08/2022;10;0.000107343;0.000148762;0.000103625
REE;30/08/2022;11;0.000117581;0.000161364;0.000119697
REE;30/08/2022;12;0.000123162;0.00016751;0.000149318
REE;30/08/2022;13;0.000129912;0.000172392;0.000164162
REE;30/08/2022;14;0.0001408;0.000170045;0.000134029
REE;30/08/2022;15;0.000146017;0.000156254;0.000166224
REE;30/08/2022;16;0.000140364;0.000145982;0.000176388
REE;30/08/2022;17;0.000135923;0.000144389;0.000157298
REE;30/08/2022;18;0.000134535;0.000144372;0.00015113
REE;30/08/2022;19;0.00013274;0.000140915;0.000179473
REE;30/08/2022;20;0.000130579;0.000136407;0.000162734
REE;30/08/2022;21;0.00013322;0.000132618;0.000164435
REE;30/08/2022;22;0.000149827;0.000136404;0.00016531
REE;30/08/2022;23;0.000148554;0.00012712;0.000121387
REE;30/08/2022;24;0.000132283;0.000115213;0.000110215
REE;31/08/2022;1;0.000115396;0.000103254;7.73121E-05
REE;31/08/2022;2;9.96739E-05;9.60811E-05;6.17495E-05
REE;31/08/2022;3;8.94192E-05;9.18182E-05;4.52207E-05
REE;31/08/2022;4;8.35265E-05;8.98864E-05;3.7494E-05
REE;31/08/2022;5;8.01822E-05;8.92761E-05;2.22699E-05
REE;31/08/2022;6;7.91911E-05;9.12986E-05;2.34901E-05
REE;31/08/2022;7;8.16949E-05;9.90625E-05;2.35502E-05
REE;31/08/2022;8;8.45526E-05;0.000106976;3.03283E-05
REE;31/08/2022;9;9.3412E-05;0.000130818;5.66847E-05
REE;31/08/2022;10;0.000107343;0.000148762;0.000103625
REE;31/08/2022;11;0.000117581;0.000161364;0.000119697
REE;31/08/2022;12;0.000123162;0.00016751;0.000149318
REE;31/08/2022;13;0.000129912;0.000172392;0.000164162
REE;31/08/2022;14;0.0001408;0.000170045;0.000134029
REE;31/08/2022;15;0.000146017;0.000156254;0.000166224
REE;31/08/2022;16;0.000140364;0.000145982;0.000176388
REE;31/08/2022;17;0.000135923;0.000144389;0.000157298
REE;31/08/2022;18;0.000134535;0.000144372;0.00015113
REE;31/08/2022;19;0.00013274;0.000140915;0.000179473
REE;31/08/2022;20;0.000130579;0.000136407;0.000162734
REE;31/08/2022;21;0.00013322;0.000132618;0.000164435
REE;31/08/2022;22;0.000149827;0.000136404;0.00016531
REE;31/08/2022;23;0.000148554;0.00012712;0.000121387
REE;31/08/2022;24;0.000132283;0.000115213;0.000110215
REE;01/09/2022;1;9.49019E-05;9.1465E-05;8.33825E-05
REE;01/09/2022;2;8.16762E-05;8.54154E-05;7.02587E-05
REE;01/09/2022;3;7.37235E-05;8.30036E-05;4.76373E-05
REE;01/09/2022;4;6.95453E-05;8.17341E-05;4.30937E-05
REE;01/09/2022;5;6.76678E-05;8.16225E-05;3.75699E-05
REE;01/09/2022;6;6.83004E-05;8.38547E-05;2.8255E-05
REE;01/09/2022;7;7.46177E-05;9.25734E-05;2.64996E-05
REE;01/09/2022;8;8.84912E-05;0.000108543;3.21194E-05
REE;01/09/2022;9;9.50656E-05;0.000127501;6.51224E-05
REE;01/09/2022;10;0.000101962;0.000148259;0.000126129
REE;01/09/2022;11;0.000108197;0.000158779;0.000190915
REE;01/09/2022;12;0.000111011;0.000163482;0.000186675
REE;01/09/2022;13;0.000115751;0.000167937;0.000191794
REE;01/09/2022;14;0.000123843;0.000163454;0.000168444
REE;01/09/2022;15;0.00012505;0.000147322;0.000175402
REE;01/09/2022;16;0.000117018;0.000137045;0.000213511
REE;01/09/2022;17;0.000112375;0.000134477;0.000192871
REE;01/09/2022;18;0.000112542;0.000133772;0.000161941
REE;01/09/2022;19;0.00011237;0.000130514;0.000175633
REE;01/09/2022;20;0.000112834;0.000127058;0.000202491
REE;01/09/2022;21;0.000125801;0.000134677;0.000244516
REE;01/09/2022;22;0.00013746;0.000131389;0.000196578
REE;01/09/2022;23;0.000126141;0.000118624;0.000169595
REE;01/09/2022;24;0.000111367;0.000106963;0.000139655
REE;02/09/2022;1;9.89108E-05;9.93217E-05;9.6531E-05
REE;02/09/2022;2;8.61674E-05;9.03846E-05;7.92212E-05
REE;02/09/2022;3;7.73208E-05;8.60286E-05;5.2586E-05
REE;02/09/2022;4;7.21083E-05;8.42218E-05;5.21991E-05
REE;02/09/2022;5;6.93496E-05;8.32952E-05;3.81188E-05
REE;02/09/2022;6;6.86459E-05;8.46666E-05;3.05938E-05
REE;02/09/2022;7;7.02892E-05;8.79075E-05;3.17849E-05
REE;02/09/2022;8;7.39387E-05;9.00776E-05;4.00755E-05
REE;02/09/2022;9;8.22651E-05;8.98553E-05;4.78687E-05
REE;02/09/2022;10;0.000100712;0.000101074;7.29946E-05
REE;02/09/2022;11;0.000113705;0.000112387;0.000103181
REE;02/09/2022;12;0.000118297;0.000118352;0.000124559
REE;02/09/2022;13;0.000121899;0.000122271;0.000153315
REE;02/09/2022;14;0.000129981;0.000121357;0.000162156
REE;02/09/2022;15;0.000130338;0.000115445;0.000193901
REE;02/09/2022;16;0.000117611;0.000111752;0.000181241
REE;02/09/2022;17;0.0001097;0.0001086;0.000143709
REE;02/09/2022;18;0.000107415;0.00010724;0.000110798
REE;02/09/2022;19;0.000107041;0.00010699;0.000155008
REE;02/09/2022;20;0.000107716;0.00011029;0.000160483
REE;02/09/2022;21;0.000120877;0.000124478;0.000160649
REE;02/09/2022;22;0.000133781;0.000126894;0.000150429
REE;02/09/2022;23;0.000124084;0.000118376;0.000173249
REE;02/09/2022;24;0.00011124;0.000108248;0.000124823
REE;03/09/2022;1;9.91502E-05;9.92838E-05;6.84163E-05
REE;03/09/2022;2;8.72636E-05;9.03716E-05;6.55702E-05
REE;03/09/2022;3;7.84554E-05;8.58228E-05;5.19094E-05
REE;03/09/2022;4;7.29323E-05;8.36813E-05;4.22974E-05
REE;03/09/2022;5;6.98357E-05;8.29964E-05;3.69669E-05
REE;03/09/2022;6;6.85576E-05;8.34357E-05;3.25147E-05
REE;03/09/2022;7;6.91782E-05;8.55271E-05;3.207E-05
REE;03/09/2022;8;7.06318E-05;8.38251E-05;2.72233E-05
REE;03/09/2022;9;7.57106E-05;7.76109E-05;2.66759E-05
REE;03/09/2022;10;9.32108E-05;8.38078E-05;4.94249E-05
REE;03/09/2022;11;0.000108286;9.08489E-05;7.24119E-05
REE;03/09/2022;12;0.0001159;9.65749E-05;0.000101077
REE;03/09/2022;13;0.000120491;0.000101345;0.000110665
REE;03/09/2022;14;0.000128173;0.000103812;0.00012668
REE;03/09/2022;15;0.000129123;0.000102771;0.000156828
REE;03/09/2022;16;0.000116718;0.000100414;0.000159695
REE;03/09/2022;17;0.000109804;9.72112E-05;0.000133309
REE;03/09/2022;18;0.000108343;9.32626E-05;0.000126685
REE;03/09/2022;19;0.000109463;9.19189E-05;0.000134558
REE;03/09/2022;20;0.000112483;9.4179E-05;0.000143472
REE;03/09/2022;21;0.000130875;0.000108652;0.000148307
REE;03/09/2022;22;0.000145535;0.000113821;0.000161305
REE;03/09/2022;23;0.00013173;0.00010676;0.000148129
REE;03/09/2022;24;0.000113495;9.72155E-05;0.000108486
REE;04/09/2022;1;9.63884E-05;8.86997E-05;7.51156E-05
REE;04/09/2022;2;8.2735E-05;8.29527E-05;6.01775E-05
REE;04/09/2022;3;7.47484E-05;8.06187E-05;4.02602E-05
REE;04/09/2022;4;7.05465E-05;7.91828E-05;3.41565E-05
REE;04/09/2022;5;6.85081E-05;7.93506E-05;2.8655E-05
REE;04/09/2022;6;6.89469E-05;8.19331E-05;2.68011E-05
REE;04/09/2022;7;7.49113E-05;9.12551E-05;2.4317E-05
REE;04/09/2022;8;8.81027E-05;0.00010711;3.35198E-05
REE;04/09/2022;9;9.42334E-05;0.000127531;5.45926E-05
REE;04/09/2022;10;0.000101361;0.000148897;8.09975E-05
REE;04/09/2022;11;0.000108001;0.000158908;0.000137951
REE;04/09/2022;12;0.000111234;0.000162784;0.000168961
REE;04/09/2022;13;0.000116378;0.000166958;0.000154164
REE;04/09/2022;14;0.000125353;0.000162578;0.000148774
REE;04/09/2022;15;0.000127062;0.000147185;0.00016131
REE;04/09/2022;16;0.000118907;0.000140193;0.00017351
REE;04/09/2022;17;0.000114292;0.000140286;0.000138728
REE;04/09/2022;18;0.000114797;0.000140707;0.000150587
REE;04/09/2022;19;0.000115177;0.000135657;0.000171328
REE;04/09/2022;20;0.000118021;0.000127836;0.000188272
REE;04/09/2022;21;0.000137076;0.000131496;0.000183836
REE;04/09/2022;22;0.000150174;0.000125452;0.000136462
REE;04/09/2022;23;0.000134102;0.0001106;0.000144543
REE;04/09/2022;24;0.000113466;9.85009E-05;9.45363E-05
REE;05/09/2022;1;9.54845E-05;8.92316E-05;9.36287E-05
REE;05/09/2022;2;8.18947E-05;8.37656E-05;6.19791E-05
REE;05/09/2022;3;7.40981E-05;8.10891E-05;4.08759E-05
REE;05/09/2022;4;7.00488E-05;8.00236E-05;3.72933E-05
REE;05/09/2022;5;6.80717E-05;7.96718E-05;3.654E-05
REE;05/09/2022;6;6.85799E-05;8.22435E-05;2.88571E-05
REE;05/09/2022;7;7.48689E-05;9.11151E-05;2.66793E-05
REE;05/09/2022;8;8.89036E-05;0.000106811;4.17679E-05
REE;05/09/2022;9;9.50111E-05;0.000126069;6.82218E-05
REE;05/09/2022;10;0.000101537;0.000146654;0.000117057
REE;05/09/2022;11;0.00010769;0.000157184;0.000171413
REE;05/09/2022;12;0.000110791;0.000161904;0.000192309
REE;05/09/2022;13;0.00011593;0.000166222;0.000177756
REE;05/09/2022;14;0.000124413;0.000161581;0.000183826
REE;05/09/2022;15;0.000125429;0.000146414;0.000190599
REE;05/09/2022;16;0.000117094;0.000139597;0.000185122
REE;05/09/2022;17;0.000112627;0.000139107;0.000176282
REE;05/09/2022;18;0.000113248;0.000139225;0.00017763
REE;05/09/2022;19;0.000113684;0.000133647;0.000188563
REE;05/09/2022;20;0.000116331;0.000126571;0.000196136
REE;05/09/2022;21;0.000134579;0.000131315;0.000212521
REE;05/09/2022;22;0.000147256;0.000125694;0.000209698
REE;05/09/2022;23;0.000131819;0.000110942;0.00016725
REE;05/09/2022;24;0.000112014;9.83715E-05;0.000124669
REE;06/09/2022;1;9.54845E-05;8.92316E-05;9.36287E-05
REE;06/09/2022;2;8.18947E-05;8.37656E-05;6.19791E-05
REE;06/09/2022;3;7.40981E-05;8.10891E-05;4.08759E-05
REE;06/09/2022;4;7.00488E-05;8.00236E-05;3.72933E-05
REE;06/09/2022;5;6.80717E-05;7.96718E-05;3.654E-05
REE;06/09/2022;6;6.85799E-05;8.22435E-05;2.88571E-05
REE;06/09/2022;7;7.48689E-05;9.11151E-05;2.66793E-05
REE;06/09/2022;8;8.89036E-05;0.000106811;4.17679E-05
REE;06/09/2022;9;9.50111E-05;0.000126069;6.82218E-05
REE;06/09/2022;10;0.000101537;0.000146654;0.000117057
REE;06/09/2022;11;0.00010769;0.000157184;0.000171413
REE;06/09/2022;12;0.000110791;0.000161904;0.000192309
REE;06/09/2022;13;0.00011593;0.000166222;0.000177756
REE;06/09/2022;14;0.000124413;0.000161581;0.000183826
REE;06/09/2022;15;0.000125429;0.000146414;0.000190599
REE;06/09/2022;16;0.000117094;0.000139597;0.000185122
REE;06/09/2022;17;0.000112627;0.000139107;0.000176282
REE;06/09/2022;18;0.000113248;0.000139225;0.00017763
REE;06/09/2022;19;0.000113684;0.000133647;0.000188563
REE;06/09/2022;20;0.000116331;0.000126571;0.000196136
REE;06/09/2022;21;0.000134579;0.000131315;0.000212521
REE;06/09/2022;22;0.000147256;0.000125694;0.000209698
REE;06/09/2022;23;0.000131819;0.000110942;0.00016725
REE;06/09/2022;24;0.000112014;9.83715E-05;0.000124669
REE;07/09/2022;1;9.54845E-05;8.92316E-05;9.36287E-05
REE;07/09/2022;2;8.18947E-05;8.37656E-05;6.19791E-05
REE;07/09/2022;3;7.40981E-05;8.10891E-05;4.08759E-05
REE;07/09/2022;4;7.00488E-05;8.00236E-05;3.72933E-05
REE;07/09/2022;5;6.80717E-05;7.96718E-05;3.654E-05
REE;07/09/2022;6;6.85799E-05;8.22435E-05;2.88571E-05
REE;07/09/2022;7;7.48689E-05;9.11151E-05;2.66793E-05
REE;07/09/2022;8;8.89036E-05;0.000106811;4.17679E-05
REE;07/09/2022;9;9.50111E-05;0.000126069;6.82218E-05
REE;07/09/2022;10;0.000101537;0.000146654;0.000117057
REE;07/09/2022;11;0.00010769;0.000157184;0.000171413
REE;07/09/2022;12;0.000110791;0.000161904;0.000192309
REE;07/09/2022;13;0.00011593;0.000166222;0.000177756
REE;07/09/2022;14;0.000124413;0.000161581;0.000183826
REE;07/09/2022;15;0.000125429;0.000146414;0.000190599
REE;07/09/2022;16;0.000117094;0.000139597;0.000185122
REE;07/09/2022;17;0.000112627;0.000139107;0.000176282
REE;07/09/2022;18;0.000113248;0.000139225;0.00017763
REE;07/09/2022;19;0.000113684;0.000133647;0.000188563
REE;07/09/2022;20;0.000116331;0.000126571;0.000196136
REE;07/09/2022;21;0.000134579;0.000131315;0.000212521
REE;07/09/2022;22;0.000147256;0.000125694;0.000209698
REE;07/09/2022;23;0.000131819;0.000110942;0.00016725
REE;07/09/2022;24;0.000112014;9.83715E-05;0.000124669
REE;08/09/2022;1;9.49019E-05;9.1465E-05;8.33825E-05
REE;08/09/2022;2;8.16762E-05;8.54154E-05;7.02587E-05
REE;08/09/2022;3;7.37235E-05;8.30036E-05;4.76373E-05
REE;08/09/2022;4;6.95453E-05;8.17341E-05;4.30937E-05
REE;08/09/2022;5;6.76678E-05;8.16225E-05;3.75699E-05
REE;08/09/2022;6;6.83004E-05;8.38547E-05;2.8255E-05
REE;08/09/2022;7;7.46177E-05;9.25734E-05;2.64996E-05
REE;08/09/2022;8;8.84912E-05;0.000108543;3.21194E-05
REE;08/09/2022;9;9.50656E-05;0.000127501;6.51224E-05
REE;08/09/2022;10;0.000101962;0.000148259;0.000126129
REE;08/09/2022;11;0.000108197;0.000158779;0.000190915
REE;08/09/2022;12;0.000111011;0.000163482;0.000186675
REE;08/09/2022;13;0.000115751;0.000167937;0.000191794
REE;08/09/2022;14;0.000123843;0.000163454;0.000168444
REE;08/09/2022;15;0.00012505;0.000147322;0.000175402
REE;08/09/2022;16;0.000117018;0.000137045;0.000213511
REE;08/09/2022;17;0.000112375;0.000134477;0.000192871
REE;08/09/2022;18;0.000112542;0.000133772;0.000161941
REE;08/09/2022;19;0.00011237;0.000130514;0.000175633
REE;08/09/2022;20;0.000112834;0.000127058;0.000202491
REE;08/09/2022;21;0.000125801;0.000134677;0.000244516
REE;08/09/2022;22;0.00013746;0.000131389;0.000196578
REE;08/09/2022;23;0.000126141;0.000118624;0.000169595
REE;08/09/2022;24;0.000111367;0.000106963;0.000139655
REE;09/09/2022;1;9.89108E-05;9.93217E-05;9.6531E-05
REE;09/09/2022;2;8.61674E-05;9.03846E-05;7.92212E-05
REE;09/09/2022;3;7.73208E-05;8.60286E-05;5.2586E-05
REE;09/09/2022;4;7.21083E-05;8.42218E-05;5.21991E-05
REE;09/09/2022;5;6.93496E-05;8.32952E-05;3.81188E-05
REE;09/09/2022;6;6.86459E-05;8.46666E-05;3.05938E-05
REE;09/09/2022;7;7.02892E-05;8.79075E-05;3.17849E-05
REE;09/09/2022;8;7.39387E-05;9.00776E-05;4.00755E-05
REE;09/09/2022;9;8.22651E-05;8.98553E-05;4.78687E-05
REE;09/09/2022;10;0.000100712;0.000101074;7.29946E-05
REE;09/09/2022;11;0.000113705;0.000112387;0.000103181
REE;09/09/2022;12;0.000118297;0.000118352;0.000124559
REE;09/09/2022;13;0.000121899;0.000122271;0.000153315
REE;09/09/2022;14;0.000129981;0.000121357;0.000162156
REE;09/09/2022;15;0.000130338;0.000115445;0.000193901
REE;09/09/2022;16;0.000117611;0.000111752;0.000181241
REE;09/09/2022;17;0.0001097;0.0001086;0.000143709
REE;09/09/2022;18;0.000107415;0.00010724;0.000110798
REE;09/09/2022;19;0.000107041;0.00010699;0.000155008
REE;09/09/2022;20;0.000107716;0.00011029;0.000160483
REE;09/09/2022;21;0.000120877;0.000124478;0.000160649
REE;09/09/2022;22;0.000133781;0.000126894;0.000150429
REE;09/09/2022;23;0.000124084;0.000118376;0.000173249
REE;09/09/2022;24;0.00011124;0.000108248;0.000124823
REE;10/09/2022;1;9.91502E-05;9.92838E-05;6.84163E-05
REE;10/09/2022;2;8.72636E-05;9.03716E-05;6.55702E-05
REE;10/09/2022;3;7.84554E-05;8.58228E-05;5.19094E-05
REE;10/09/2022;4;7.29323E-05;8.36813E-05;4.22974E-05
REE;10/09/2022;5;6.98357E-05;8.29964E-05;3.69669E-05
REE;10/09/2022;6;6.85576E-05;8.34357E-05;3.25147E-05
REE;10/09/2022;7;6.91782E-05;8.55271E-05;3.207E-05
REE;10/09/2022;8;7.06318E-05;8.38251E-05;2.72233E-05
REE;10/09/2022;9;7.57106E-05;7.76109E-05;2.66759E-05
REE;10/09/2022;10;9.32108E-05;8.38078E-05;4.94249E-05
REE;10/09/2022;11;0.000108286;9.08489E-05;7.24119E-05
REE;10/09/2022;12;0.0001159;9.65749E-05;0.000101077
REE;10/09/2022;13;0.000120491;0.000101345;0.000110665
REE;10/09/2022;14;0.000128173;0.000103812;0.00012668
REE;10/09/2022;15;0.000129123;0.000102771;0.000156828
REE;10/09/2022;16;0.000116718;0.000100414;0.000159695
REE;10/09/2022;17;0.000109804;9.72112E-05;0.000133309
REE;10/09/2022;18;0.000108343;9.32626E-05;0.000126685
REE;10/09/2022;19;0.000109463;9.19189E-05;0.000134558
REE;10/09/2022;20;0.000112483;9.4179E-05;0.000143472
REE;10/09/2022;21;0.000130875;0.000108652;0.000148307
REE;10/09/2022;22;0.000145535;0.000113821;0.000161305
REE;10/09/2022;23;0.00013173;0.00010676;0.000148129
REE;10/09/2022;24;0.000113495;9.72155E-05;0.000108486
REE;11/09/2022;1;9.63884E-05;8.86997E-05;7.51156E-05
REE;11/09/2022;2;8.2735E-05;8.29527E-05;6.01775E-05
REE;11/09/2022;3;7.47484E-05;8.06187E-05;4.02602E-05
REE;11/09/2022;4;7.05465E-05;7.91828E-05;3.41565E-05
REE;11/09/2022;5;6.85081E-05;7.93506E-05;2.8655E-05
REE;11/09/2022;6;6.89469E-05;8.19331E-05;2.68011E-05
REE;11/09/2022;7;7.49113E-05;9.12551E-05;2.4317E-05
REE;11/09/2022;8;8.81027E-05;0.00010711;3.35198E-05
REE;11/09/2022;9;9.42334E-05;0.000127531;5.45926E-05
REE;11/09/2022;10;0.000101361;0.000148897;8.09975E-05
REE;11/09/2022;11;0.000108001;0.000158908;0.000137951
REE;11/09/2022;12;0.000111234;0.000162784;0.000168961
REE;11/09/2022;13;0.000116378;0.000166958;0.000154164
REE;11/09/2022;14;0.000125353;0.000162578;0.000148774
REE;11/09/2022;15;0.000127062;0.000147185;0.00016131
REE;11/09/2022;16;0.000118907;0.000140193;0.00017351
REE;11/09/2022;17;0.000114292;0.000140286;0.000138728
REE;11/09/2022;18;0.000114797;0.000140707;0.000150587
REE;11/09/2022;19;0.000115177;0.000135657;0.000171328
REE;11/09/2022;20;0.000118021;0.000127836;0.000188272
REE;11/09/2022;21;0.000137076;0.000131496;0.000183836
REE;11/09/2022;22;0.000150174;0.000125452;0.000136462
REE;11/09/2022;23;0.000134102;0.0001106;0.000144543
REE;11/09/2022;24;0.000113466;9.85009E-05;9.45363E-05
REE;12/09/2022;1;9.54845E-05;8.92316E-05;9.36287E-05
REE;12/09/2022;2;8.18947E-05;8.37656E-05;6.19791E-05
REE;12/09/2022;3;7.40981E-05;8.10891E-05;4.08759E-05
REE;12/09/2022;4;7.00488E-05;8.00236E-05;3.72933E-05
REE;12/09/2022;5;6.80717E-05;7.96718E-05;3.654E-05
